width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,generator,class,split,path,aspect_ratio_cat
500,375,1.3333333333333333,0.31501469016075134,0.3739059567451477,0.14728929102420807,0.18242356181144714,0.18255630135536194,0.1790022850036621,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00040996.JPEG,4:3
375,500,0.75,0.46370044350624084,0.41569575667381287,0.38337141275405884,0.39716947078704834,0.36507725715637207,0.3541858196258545,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00017543.JPEG,tall
500,377,1.3262599469496021,0.17824223637580872,0.15919116139411926,0.13309696316719055,0.21147912740707397,0.19412676990032196,0.20062005519866943,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00040478.JPEG,4:3
500,375,1.3333333333333333,0.4396679699420929,0.2898939251899719,0.18099507689476013,0.2584002614021301,0.2541751563549042,0.2679225504398346,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00037964.JPEG,4:3
640,480,1.3333333333333333,0.5673359036445618,0.5426996946334839,0.41761353611946106,0.22345741093158722,0.30534330010414124,0.2807314395904541,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00011627.JPEG,4:3
500,375,1.3333333333333333,0.5162967443466187,0.5258632302284241,0.517197847366333,0.20854337513446808,0.21194975078105927,0.20850560069084167,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00034476.JPEG,4:3
500,375,1.3333333333333333,0.5602671504020691,0.48834919929504395,0.44177132844924927,0.23290257155895233,0.2560672163963318,0.30869245529174805,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00004521.JPEG,4:3
500,408,1.2254901960784315,0.45625221729278564,0.5236005783081055,0.3390045464038849,0.22910889983177185,0.23453716933727264,0.2543264627456665,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00010688.JPEG,wide
500,324,1.5432098765432098,0.23723970353603363,0.3710898756980896,0.5990080237388611,0.2790635824203491,0.2912314534187317,0.37092629075050354,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00012848.JPEG,wide
500,375,1.3333333333333333,0.4342237114906311,0.4119306802749634,0.3885132372379303,0.26432281732559204,0.2455209195613861,0.22978569567203522,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00028497.JPEG,4:3
1600,1067,1.499531396438613,0.848137378692627,0.8088911771774292,0.7547531723976135,0.22279594838619232,0.2660231292247772,0.3141789436340332,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00015915.JPEG,wide
500,375,1.3333333333333333,0.47950127720832825,0.4020237624645233,0.33816951513290405,0.20509594678878784,0.22477619349956512,0.25798454880714417,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00016446.JPEG,4:3
500,239,2.092050209205021,0.8430500626564026,0.8222653269767761,0.7963482737541199,0.2640920579433441,0.29908081889152527,0.3217705488204956,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00043348.JPEG,wide
408,500,0.816,0.7241922616958618,0.712148129940033,0.6704286932945251,0.17905238270759583,0.18091119825839996,0.21574857831001282,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00014530.JPEG,tall
700,476,1.4705882352941178,0.46283599734306335,0.437214195728302,0.47678032517433167,0.3110678791999817,0.2765643298625946,0.2582147717475891,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00033537.JPEG,wide
375,500,0.75,0.4221663475036621,0.4485648274421692,0.41014909744262695,0.24546268582344055,0.21794098615646362,0.2647378146648407,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00000881.JPEG,tall
500,375,1.3333333333333333,0.3741510808467865,0.44076699018478394,0.426662415266037,0.3175092339515686,0.37332114577293396,0.38138166069984436,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00017356.JPEG,4:3
500,375,1.3333333333333333,0.3897787034511566,0.5016012191772461,0.433401882648468,0.18181514739990234,0.15510360896587372,0.14289088547229767,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00021437.JPEG,4:3
375,500,0.75,0.4603067934513092,0.36928728222846985,0.22854970395565033,0.23778659105300903,0.275522381067276,0.22187915444374084,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00044596.JPEG,tall
375,500,0.75,0.4205332398414612,0.381545752286911,0.34821245074272156,0.2617291510105133,0.27225399017333984,0.29401805996894836,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00007076.JPEG,tall
500,442,1.1312217194570136,0.5811163187026978,0.5789281725883484,0.5772108435630798,0.39485353231430054,0.3952358663082123,0.3952934443950653,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00042613.JPEG,wide
500,500,1.0,0.4478573799133301,0.3957826793193817,0.360165536403656,0.2786896526813507,0.22476451098918915,0.1864466518163681,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00036687.JPEG,1:1
500,479,1.0438413361169103,0.695216715335846,0.6239602565765381,0.6151456832885742,0.3232148587703705,0.3914051949977875,0.39658692479133606,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00029383.JPEG,1:1
333,500,0.666,0.4380149245262146,0.46639513969421387,0.4177567660808563,0.25940245389938354,0.23499687016010284,0.27041131258010864,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00004604.JPEG,tall
500,375,1.3333333333333333,0.6457554697990417,0.5037667751312256,0.3151199519634247,0.14458240568637848,0.15621501207351685,0.1581130176782608,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00044257.JPEG,4:3
334,500,0.668,0.1530960351228714,0.15059097111225128,0.12388201802968979,0.251132994890213,0.25064486265182495,0.21692399680614471,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00032934.JPEG,tall
500,334,1.4970059880239521,0.4118262529373169,0.3165656626224518,0.25071704387664795,0.23004677891731262,0.18128016591072083,0.1255728155374527,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00029680.JPEG,wide
500,375,1.3333333333333333,0.4858036935329437,0.4596281349658966,0.49037283658981323,0.3045162260532379,0.307527095079422,0.3042866289615631,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00004031.JPEG,4:3
375,500,0.75,0.4159349501132965,0.384323388338089,0.2345414161682129,0.18086376786231995,0.1896880567073822,0.13801848888397217,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00033089.JPEG,tall
500,375,1.3333333333333333,0.5896838903427124,0.4377473294734955,0.28438809514045715,0.16803285479545593,0.21354877948760986,0.22707973420619965,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00048234.JPEG,4:3
500,400,1.25,0.5293430089950562,0.4157369136810303,0.33633938431739807,0.24001364409923553,0.21815995872020721,0.20490585267543793,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00007411.JPEG,wide
500,500,1.0,0.4836251437664032,0.5788924098014832,0.44320711493492126,0.25556063652038574,0.2693188488483429,0.2491452991962433,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00021143.JPEG,1:1
341,500,0.682,0.6615697145462036,0.6477715373039246,0.586048424243927,0.2171521633863449,0.21381257474422455,0.20818917453289032,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00010063.JPEG,tall
500,400,1.25,0.5032516717910767,0.3625330328941345,0.22243385016918182,0.18140961229801178,0.2191186249256134,0.20009252429008484,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00014607.JPEG,wide
500,375,1.3333333333333333,0.5201180577278137,0.4411264657974243,0.3382989466190338,0.33689773082733154,0.3032611310482025,0.26326853036880493,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00019194.JPEG,4:3
500,375,1.3333333333333333,0.5728403329849243,0.5031135678291321,0.4686835706233978,0.13952650129795074,0.15805214643478394,0.1901891827583313,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00046444.JPEG,4:3
500,424,1.179245283018868,0.27538594603538513,0.38650044798851013,0.49630436301231384,0.2414233237504959,0.23935188353061676,0.2765992283821106,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00020080.JPEG,wide
333,500,0.666,0.3792998194694519,0.30136021971702576,0.15071426331996918,0.21174797415733337,0.18296100199222565,0.1277867704629898,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00018749.JPEG,tall
375,500,0.75,0.5278924703598022,0.5082371830940247,0.49517127871513367,0.2750278413295746,0.27345213294029236,0.272119402885437,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00006919.JPEG,tall
500,432,1.1574074074074074,0.8319488763809204,0.7985144853591919,0.7506809830665588,0.1929442584514618,0.23031781613826752,0.28410643339157104,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00000682.JPEG,wide
500,375,1.3333333333333333,0.47677016258239746,0.37014663219451904,0.3855647146701813,0.2271403670310974,0.22888530790805817,0.24169054627418518,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00027766.JPEG,4:3
500,375,1.3333333333333333,0.6633978486061096,0.5217580795288086,0.41057994961738586,0.1974116861820221,0.1969863772392273,0.18432222306728363,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00030009.JPEG,4:3
280,280,1.0,0.856016993522644,0.7798892855644226,0.6015143394470215,0.19678182899951935,0.21441839635372162,0.3163272738456726,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00007869.JPEG,1:1
500,455,1.098901098901099,0.41436153650283813,0.4020530581474304,0.40128660202026367,0.2630660831928253,0.2446838617324829,0.24621084332466125,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00040187.JPEG,wide
500,375,1.3333333333333333,0.4258752167224884,0.4352998435497284,0.3842678368091583,0.2634231448173523,0.2754373252391815,0.31770071387290955,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00032485.JPEG,4:3
500,334,1.4970059880239521,0.6849019527435303,0.7091421484947205,0.7401410937309265,0.3344113826751709,0.32584381103515625,0.3011017441749573,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00008872.JPEG,wide
500,375,1.3333333333333333,0.4887336790561676,0.5587707757949829,0.42747846245765686,0.22914616763591766,0.23767097294330597,0.25625720620155334,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00042030.JPEG,4:3
500,475,1.0526315789473684,0.401210218667984,0.3089439272880554,0.31244295835494995,0.3361474275588989,0.32478615641593933,0.325807124376297,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00020425.JPEG,wide
360,500,0.72,0.37840476632118225,0.3629748821258545,0.3718022108078003,0.3213653266429901,0.3018605709075928,0.3130435049533844,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00036966.JPEG,tall
375,500,0.75,0.32477501034736633,0.1975046694278717,0.05345543846487999,0.321668416261673,0.23669834434986115,0.14634546637535095,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00039924.JPEG,tall
374,500,0.748,0.5324520468711853,0.45317354798316956,0.375156968832016,0.24687808752059937,0.2676687240600586,0.2917042076587677,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00007327.JPEG,tall
500,427,1.17096018735363,0.573276162147522,0.508354902267456,0.48032763600349426,0.24116282165050507,0.28191402554512024,0.3014393746852875,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00020495.JPEG,wide
314,500,0.628,0.5142109990119934,0.3907914459705353,0.186994731426239,0.27946436405181885,0.2643897235393524,0.24572882056236267,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00047299.JPEG,tall
375,500,0.75,0.43402615189552307,0.499443918466568,0.5575429797172546,0.15772832930088043,0.15241770446300507,0.18794772028923035,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00001524.JPEG,tall
500,329,1.5197568389057752,0.6730027794837952,0.6029513478279114,0.4843781292438507,0.1917242407798767,0.18709483742713928,0.18903115391731262,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00003755.JPEG,wide
500,375,1.3333333333333333,0.5106063485145569,0.5131401419639587,0.522145688533783,0.08686981350183487,0.08781033009290695,0.08941162377595901,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00014805.JPEG,4:3
375,500,0.75,0.424446702003479,0.2904081344604492,0.20116469264030457,0.2551610469818115,0.23657973110675812,0.2132524996995926,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00027458.JPEG,tall
500,387,1.2919896640826873,0.45776352286338806,0.4544488489627838,0.44192469120025635,0.12643061578273773,0.13216108083724976,0.13488222658634186,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00025999.JPEG,4:3
500,492,1.016260162601626,0.26923054456710815,0.27251213788986206,0.2586342692375183,0.27624690532684326,0.27923181653022766,0.2834694981575012,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00017055.JPEG,1:1
676,441,1.5328798185941044,0.27271753549575806,0.2613295912742615,0.23877665400505066,0.30834683775901794,0.28712528944015503,0.24519209563732147,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00007257.JPEG,wide
375,500,0.75,0.5781851410865784,0.5302964448928833,0.42901891469955444,0.15614597499370575,0.17784522473812103,0.2766355872154236,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00019776.JPEG,tall
375,500,0.75,0.45854300260543823,0.45854300260543823,0.45854300260543823,0.1778046041727066,0.1778046041727066,0.1778046041727066,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00002160.JPEG,tall
500,375,1.3333333333333333,0.23983292281627655,0.22697274386882782,0.160537987947464,0.16587132215499878,0.16319015622138977,0.1281343549489975,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00042539.JPEG,4:3
1162,440,2.640909090909091,0.43022388219833374,0.34341689944267273,0.291225790977478,0.18788763880729675,0.14193618297576904,0.12510956823825836,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00021381.JPEG,wide
500,333,1.5015015015015014,0.28416308760643005,0.1856207251548767,0.17043283581733704,0.2049732804298401,0.2321545034646988,0.26527291536331177,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00013719.JPEG,wide
500,333,1.5015015015015014,0.5925564169883728,0.47050008177757263,0.34682342410087585,0.29895806312561035,0.24988283216953278,0.20393666625022888,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00015429.JPEG,wide
500,375,1.3333333333333333,0.09500771015882492,0.07967112213373184,0.11810637265443802,0.17422963678836823,0.1489306092262268,0.20460467040538788,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00047469.JPEG,4:3
500,375,1.3333333333333333,0.44789719581604004,0.4275583326816559,0.40393754839897156,0.2121058702468872,0.19804677367210388,0.22109197080135345,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00002745.JPEG,4:3
335,500,0.67,0.3963989317417145,0.34676119685173035,0.27495166659355164,0.31612372398376465,0.29178664088249207,0.2693735957145691,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00048393.JPEG,tall
500,375,1.3333333333333333,0.4486710727214813,0.4225499629974365,0.3966080844402313,0.23763279616832733,0.24181270599365234,0.2520259916782379,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00044243.JPEG,4:3
500,375,1.3333333333333333,0.5341883301734924,0.49773332476615906,0.49564284086227417,0.21962164342403412,0.24267993867397308,0.2645181715488434,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00046213.JPEG,4:3
800,536,1.492537313432836,0.4713369309902191,0.4131208062171936,0.2808503210544586,0.2329239398241043,0.2191666215658188,0.24627895653247833,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00039443.JPEG,wide
500,375,1.3333333333333333,0.25297805666923523,0.25391799211502075,0.25874173641204834,0.3158371150493622,0.3157861530780792,0.32881879806518555,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00013157.JPEG,4:3
333,500,0.666,0.18451344966888428,0.18027850985527039,0.17055067420005798,0.2731373608112335,0.266808420419693,0.24498659372329712,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00023331.JPEG,tall
500,400,1.25,0.520528256893158,0.4741412103176117,0.3560849130153656,0.23631975054740906,0.22211599349975586,0.21883243322372437,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00035932.JPEG,wide
500,375,1.3333333333333333,0.18504443764686584,0.2575862407684326,0.23863981664180756,0.26146119832992554,0.2884417772293091,0.20739947259426117,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00020725.JPEG,4:3
500,346,1.4450867052023122,0.38276490569114685,0.19160103797912598,0.17849662899971008,0.2811206579208374,0.13878659904003143,0.10483372956514359,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00001866.JPEG,wide
401,500,0.802,0.5189292430877686,0.4712010622024536,0.3157755732536316,0.27566683292388916,0.2538740336894989,0.24536901712417603,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00037286.JPEG,tall
500,333,1.5015015015015014,0.5721863508224487,0.5753873586654663,0.47185018658638,0.29658958315849304,0.2931658923625946,0.27616095542907715,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00026079.JPEG,wide
375,500,0.75,0.42736876010894775,0.37949636578559875,0.3250199854373932,0.26636219024658203,0.24406051635742188,0.23549452424049377,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00032099.JPEG,tall
500,375,1.3333333333333333,0.44389647245407104,0.4443661570549011,0.43875887989997864,0.24849577248096466,0.26014548540115356,0.2865958511829376,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00004230.JPEG,4:3
338,500,0.676,0.33140212297439575,0.46934324502944946,0.3390130400657654,0.258031964302063,0.24002155661582947,0.2823653817176819,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00005005.JPEG,tall
333,500,0.666,0.6652300953865051,0.6140698194503784,0.5709996223449707,0.15455573797225952,0.1784045696258545,0.18527628481388092,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00009287.JPEG,tall
1023,682,1.5,0.524716317653656,0.47840890288352966,0.4627470374107361,0.12390691787004471,0.12065993249416351,0.10731974989175797,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00012103.JPEG,wide
500,333,1.5015015015015014,0.6891239881515503,0.6701849699020386,0.6522818207740784,0.22658638656139374,0.24872584640979767,0.2855680286884308,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00023375.JPEG,wide
500,334,1.4970059880239521,0.6966566443443298,0.1960584819316864,0.2404286116361618,0.30153247714042664,0.26390066742897034,0.2554849684238434,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00047249.JPEG,wide
500,375,1.3333333333333333,0.4144578278064728,0.5174573659896851,0.5181702375411987,0.19423408806324005,0.2052149921655655,0.270647794008255,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00026262.JPEG,4:3
500,375,1.3333333333333333,0.4303487539291382,0.43645334243774414,0.4387364983558655,0.3087288737297058,0.3336432874202728,0.3367909789085388,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00014001.JPEG,4:3
498,500,0.996,0.5842462778091431,0.5925086140632629,0.5699827671051025,0.17094561457633972,0.16740165650844574,0.17289793491363525,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00031681.JPEG,1:1
500,375,1.3333333333333333,0.5265401005744934,0.4766348898410797,0.42130541801452637,0.20845308899879456,0.17885661125183105,0.15685033798217773,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00037868.JPEG,4:3
500,375,1.3333333333333333,0.5915006995201111,0.5271183252334595,0.4938693046569824,0.12345746159553528,0.12226779758930206,0.12107719480991364,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00006975.JPEG,4:3
500,375,1.3333333333333333,0.26910215616226196,0.5167726874351501,0.6376287937164307,0.2470938265323639,0.1447334736585617,0.10603383928537369,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00048356.JPEG,4:3
1024,768,1.3333333333333333,0.528120219707489,0.41067707538604736,0.34214136004447937,0.21660129725933075,0.20756089687347412,0.20667701959609985,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00043891.JPEG,4:3
341,500,0.682,0.22599375247955322,0.22487743198871613,0.22157271206378937,0.26324349641799927,0.25391894578933716,0.25155842304229736,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00007717.JPEG,tall
500,500,1.0,0.5046736001968384,0.48043379187583923,0.46855929493904114,0.2695806324481964,0.2612910568714142,0.2652090787887573,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00014649.JPEG,1:1
315,315,1.0,0.5268305540084839,0.5105167627334595,0.49408143758773804,0.22741451859474182,0.2346695214509964,0.24549424648284912,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00012093.JPEG,1:1
366,500,0.732,0.469772070646286,0.4563992917537689,0.45027369260787964,0.3237636089324951,0.30375662446022034,0.30949631333351135,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00015931.JPEG,tall
500,375,1.3333333333333333,0.5524178743362427,0.4772857129573822,0.4620203375816345,0.2678723931312561,0.2782731354236603,0.2696904242038727,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00039926.JPEG,4:3
334,500,0.668,0.5157327651977539,0.5532113313674927,0.46736204624176025,0.2838541865348816,0.2861690819263458,0.3664860725402832,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00003177.JPEG,tall
335,500,0.67,0.4498068690299988,0.45863404870033264,0.4259844124317169,0.12544135749340057,0.1523188352584839,0.24537818133831024,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00008122.JPEG,tall
336,348,0.9655172413793104,0.6575362682342529,0.6302765011787415,0.5871601700782776,0.16108331084251404,0.19432683289051056,0.21181689202785492,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00029020.JPEG,1:1
500,335,1.492537313432836,0.6891593933105469,0.654767632484436,0.5981596112251282,0.20034533739089966,0.21740935742855072,0.24121272563934326,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00032208.JPEG,wide
500,375,1.3333333333333333,0.4260362386703491,0.5373233556747437,0.595223069190979,0.20124369859695435,0.2408820241689682,0.3147132992744446,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00036544.JPEG,4:3
500,375,1.3333333333333333,0.42536628246307373,0.37229275703430176,0.3101276159286499,0.15812847018241882,0.176402747631073,0.2368885725736618,generador1_ADM_descomprimido,nature,val,data\GenImage\generador1_ADM_descomprimido\val\nature\ILSVRC2012_val_00021621.JPEG,4:3
